County,Year,ST,AGEP,FER,GCL,HINS1,JWMNP,JWRIP,JWTR,LANX,MAR,SCH,SCHG,SCHL,WAGP,WKHP,DIS,ESR,OC
Los Angeles County,2015,6,19,,,1,,,,2.0,5,1.0,,19.0,2500.0,15.0,2,3.0,0
San Francisco County,2016,6,43,,2.0,1,,,11.0,2.0,1,1.0,,21.0,16000.0,60.0,2,1.0,0
San Francisco County,2016,6,51,,2.0,2,,,,1.0,3,2.0,11.0,11.0,0.0,,1,6.0,0
San Francisco County,2013,6,69,,2.0,2,,,,1.0,1,1.0,,16.0,0.0,,1,6.0,0
San Francisco County,2013,6,74,,2.0,2,,,,2.0,5,1.0,,21.0,0.0,,2,6.0,0
San Francisco County,2012,6,46,,2.0,2,,,,1.0,1,1.0,,16.0,4000.0,35.0,2,3.0,0
San Francisco County,2013,6,38,,2.0,1,25.0,1.0,1.0,2.0,1,1.0,,22.0,55000.0,32.0,2,1.0,0
San Francisco County,2013,6,29,,,2,60.0,,4.0,2.0,5,1.0,,22.0,15000.0,20.0,2,1.0,0
San Francisco County,2013,6,49,,2.0,2,,,,2.0,5,1.0,,14.0,0.0,,1,3.0,0
San Francisco County,2013,6,41,2.0,2.0,1,50.0,,2.0,1.0,1,2.0,15.0,21.0,43000.0,40.0,2,1.0,0
San Francisco County,2015,6,22,,,2,,,,2.0,5,2.0,15.0,19.0,0.0,,2,6.0,0
San Francisco County,2015,6,33,,2.0,2,12.0,1.0,1.0,1.0,5,1.0,,23.0,74000.0,55.0,2,1.0,0
San Francisco County,2014,6,47,2.0,2.0,2,,,,2.0,5,1.0,,16.0,0.0,,1,6.0,0
San Francisco County,2014,6,57,,2.0,2,,,,2.0,5,1.0,,16.0,0.0,,2,6.0,0
San Francisco County,2012,6,51,,2.0,1,10.0,,10.0,1.0,1,1.0,,21.0,40000.0,40.0,2,1.0,0
San Francisco County,2012,6,41,2.0,2.0,1,60.0,,5.0,2.0,5,1.0,,23.0,127000.0,45.0,2,1.0,0
San Francisco County,2014,6,29,2.0,,1,10.0,,2.0,2.0,5,1.0,,21.0,29100.0,40.0,2,1.0,0
San Francisco County,2015,6,39,,2.0,2,,,,2.0,5,1.0,,1.0,0.0,,2,6.0,0
San Francisco County,2016,6,32,2.0,2.0,1,60.0,,4.0,2.0,5,1.0,,21.0,121000.0,40.0,2,1.0,0
San Francisco County,2016,6,15,2.0,,1,,,,2.0,5,3.0,11.0,11.0,0.0,,2,,1
San Francisco County,2012,6,51,,2.0,2,25.0,,2.0,1.0,1,1.0,,19.0,2000.0,25.0,2,1.0,0
San Francisco County,2012,6,23,,,2,45.0,2.0,1.0,2.0,5,1.0,,18.0,12500.0,40.0,2,1.0,0
San Francisco County,2013,6,33,,2.0,1,9.0,1.0,1.0,1.0,1,1.0,,21.0,100000.0,40.0,2,1.0,0
San Francisco County,2013,6,34,,2.0,1,10.0,,9.0,2.0,1,1.0,,21.0,100000.0,50.0,2,1.0,0
San Francisco County,2015,6,45,,2.0,2,,,,1.0,5,1.0,,20.0,18000.0,30.0,2,3.0,0
Los Angeles County,2013,6,50,2.0,2.0,1,90.0,,2.0,1.0,1,1.0,,16.0,35000.0,60.0,2,1.0,0
Los Angeles County,2015,6,6,,,1,,,,1.0,5,2.0,3.0,4.0,,,2,,1
Los Angeles County,2014,6,61,,1.0,1,,,,1.0,1,1.0,,18.0,0.0,,1,6.0,0
Los Angeles County,2014,6,18,,,2,,,,1.0,5,2.0,15.0,16.0,0.0,,2,6.0,0
Los Angeles County,2013,6,17,,,1,,,,2.0,5,2.0,13.0,14.0,0.0,,2,6.0,1
Los Angeles County,2015,6,10,,,2,,,,1.0,5,1.0,,8.0,,,1,,1
Los Angeles County,2013,6,51,,2.0,2,20.0,2.0,1.0,1.0,3,1.0,,19.0,0.0,40.0,2,1.0,0
Los Angeles County,2013,6,60,,2.0,1,,,,2.0,1,1.0,,19.0,0.0,,1,6.0,0
Los Angeles County,2014,6,27,2.0,,1,40.0,1.0,1.0,2.0,5,2.0,16.0,22.0,30000.0,50.0,2,1.0,0
Los Angeles County,2016,6,11,,,2,,,,2.0,5,2.0,9.0,9.0,,,2,,1
Los Angeles County,2015,6,13,,,1,,,,1.0,5,2.0,10.0,11.0,,,2,,1
Los Angeles County,2012,6,70,,2.0,2,,,11.0,1.0,3,1.0,,16.0,11900.0,20.0,2,1.0,0
Los Angeles County,2012,6,60,,2.0,2,,,,1.0,5,1.0,,8.0,0.0,,2,6.0,0
Los Angeles County,2014,6,94,,2.0,1,,,,2.0,2,1.0,,13.0,0.0,,1,6.0,0
Los Angeles County,2014,6,90,,1.0,1,,,,1.0,2,1.0,,11.0,0.0,,1,6.0,0
Los Angeles County,2014,6,10,,,1,,,,2.0,5,2.0,7.0,7.0,,,2,,1
Los Angeles County,2014,6,51,,2.0,1,40.0,2.0,1.0,1.0,2,1.0,,20.0,10000.0,99.0,2,1.0,0
Los Angeles County,2015,6,58,,2.0,1,10.0,1.0,1.0,1.0,2,1.0,,16.0,25000.0,40.0,2,1.0,0
Los Angeles County,2013,6,46,,2.0,1,15.0,1.0,1.0,2.0,5,1.0,,19.0,65000.0,40.0,2,1.0,0
Los Angeles County,2015,6,65,,2.0,2,,,,1.0,2,1.0,,22.0,0.0,,2,6.0,0
Los Angeles County,2014,6,2,,,2,,,,,5,,,,,,2,,0
Los Angeles County,2014,6,77,,2.0,2,,,,1.0,5,1.0,,20.0,0.0,,2,6.0,0
Los Angeles County,2016,6,83,,2.0,1,,,,2.0,1,1.0,,17.0,0.0,,1,6.0,0
Los Angeles County,2016,6,64,,2.0,1,,,,1.0,1,1.0,,20.0,0.0,,2,6.0,0
Los Angeles County,2012,6,61,,2.0,1,,,,1.0,1,1.0,,22.0,0.0,,2,6.0,0
Los Angeles County,2015,6,5,,,2,,,,1.0,5,2.0,1.0,3.0,,,2,,1
Los Angeles County,2013,6,23,,,2,20.0,6.0,1.0,1.0,5,1.0,,20.0,9600.0,30.0,2,1.0,0
Los Angeles County,2012,6,22,2.0,,1,,,,1.0,5,1.0,,19.0,0.0,,2,3.0,0
Los Angeles County,2015,6,82,,2.0,1,,,,1.0,2,1.0,,1.0,0.0,,2,6.0,0
Los Angeles County,2014,6,65,,2.0,1,35.0,1.0,1.0,1.0,1,1.0,,19.0,30000.0,40.0,2,1.0,0
Los Angeles County,2013,6,30,2.0,2.0,1,30.0,2.0,1.0,1.0,1,1.0,,21.0,21000.0,25.0,2,1.0,0
Los Angeles County,2012,6,16,2.0,,1,,,,2.0,5,2.0,13.0,13.0,0.0,,2,6.0,1
Los Angeles County,2012,6,20,2.0,,1,,,,2.0,5,1.0,,16.0,480.0,30.0,2,3.0,0
Los Angeles County,2015,6,24,2.0,,2,20.0,1.0,1.0,1.0,3,2.0,15.0,19.0,9000.0,20.0,2,1.0,0
Los Angeles County,2016,6,20,,,1,,,,2.0,5,2.0,15.0,19.0,550.0,15.0,2,6.0,0
Los Angeles County,2016,6,16,2.0,,1,,,,1.0,5,2.0,13.0,13.0,0.0,,2,6.0,1
Los Angeles County,2012,6,64,,2.0,2,30.0,2.0,1.0,1.0,5,1.0,,15.0,45000.0,40.0,2,1.0,0
Los Angeles County,2012,6,39,,2.0,1,60.0,1.0,1.0,2.0,5,2.0,15.0,20.0,60000.0,40.0,2,1.0,0
Los Angeles County,2014,6,74,,2.0,2,,,,1.0,3,1.0,,16.0,0.0,,2,6.0,0
Los Angeles County,2012,6,48,,2.0,2,,,,1.0,2,1.0,,9.0,0.0,,2,3.0,0
Los Angeles County,2016,6,82,,2.0,2,,,,1.0,1,1.0,,11.0,0.0,,1,6.0,0
Los Angeles County,2016,6,38,2.0,2.0,1,60.0,1.0,1.0,1.0,1,1.0,,20.0,80000.0,50.0,2,1.0,0
Los Angeles County,2016,6,74,,2.0,1,,,,2.0,2,1.0,,16.0,0.0,,1,6.0,0
Los Angeles County,2014,6,53,,2.0,1,,,,1.0,3,1.0,,21.0,130000.0,40.0,2,2.0,0
Los Angeles County,2012,6,44,,2.0,2,,,,1.0,5,1.0,,16.0,0.0,60.0,2,3.0,0
Los Angeles County,2016,6,80,,2.0,2,,,,2.0,2,1.0,,18.0,0.0,,2,6.0,0
Los Angeles County,2014,6,65,,2.0,2,,,,2.0,3,1.0,,19.0,0.0,,1,6.0,0
Los Angeles County,2014,6,35,2.0,2.0,2,,,,2.0,5,1.0,,13.0,0.0,,1,6.0,0
Los Angeles County,2016,6,59,,2.0,2,,,,1.0,3,1.0,,1.0,0.0,,2,6.0,0
Los Angeles County,2012,6,52,,2.0,2,,,,1.0,1,1.0,,19.0,1300.0,40.0,2,6.0,0
Los Angeles County,2013,6,58,,2.0,2,25.0,1.0,1.0,2.0,5,1.0,,18.0,30000.0,40.0,2,1.0,0
Los Angeles County,2013,6,39,2.0,2.0,2,,,,1.0,1,1.0,,12.0,0.0,,2,6.0,0
Los Angeles County,2016,6,72,,2.0,2,,,,1.0,5,1.0,,8.0,0.0,,1,6.0,0
Los Angeles County,2015,6,57,,2.0,1,45.0,1.0,1.0,1.0,1,1.0,,18.0,95000.0,52.0,2,1.0,0
Los Angeles County,2015,6,60,,2.0,2,,,,1.0,1,1.0,,16.0,0.0,,2,6.0,0
Los Angeles County,2016,6,85,,2.0,2,,,,2.0,1,1.0,,20.0,0.0,,2,6.0,0
Los Angeles County,2016,6,41,2.0,2.0,2,,,,1.0,1,1.0,,1.0,0.0,,2,6.0,0
Los Angeles County,2016,6,65,,2.0,2,30.0,1.0,1.0,1.0,2,1.0,,22.0,31200.0,40.0,1,1.0,0
Los Angeles County,2012,6,57,,2.0,2,35.0,2.0,1.0,2.0,1,1.0,,14.0,14900.0,40.0,2,1.0,0
Los Angeles County,2013,6,70,,2.0,2,,,,1.0,1,1.0,,21.0,0.0,,1,6.0,0
Los Angeles County,2014,6,42,,2.0,1,,,,2.0,1,1.0,,18.0,0.0,,2,6.0,0
Los Angeles County,2016,6,20,2.0,,2,,,,1.0,5,3.0,14.0,16.0,0.0,,2,6.0,0
Los Angeles County,2014,6,47,2.0,2.0,2,60.0,,2.0,1.0,1,1.0,,21.0,0.0,20.0,2,1.0,0
Los Angeles County,2015,6,22,1.0,,2,,,,2.0,5,2.0,15.0,21.0,0.0,,2,6.0,0
Los Angeles County,2016,6,65,,2.0,2,35.0,1.0,1.0,2.0,1,1.0,,16.0,0.0,30.0,2,1.0,0
Los Angeles County,2016,6,53,,1.0,1,75.0,1.0,1.0,1.0,1,1.0,,11.0,39000.0,40.0,2,1.0,0
Los Angeles County,2013,6,27,2.0,,2,,,,2.0,5,1.0,,14.0,0.0,,2,3.0,0
Los Angeles County,2016,6,53,,2.0,1,,,11.0,1.0,1,1.0,,19.0,31800.0,40.0,2,1.0,0
Los Angeles County,2014,6,43,,2.0,2,,,,2.0,5,1.0,,19.0,0.0,,2,6.0,0
Los Angeles County,2012,6,36,,2.0,1,60.0,1.0,1.0,1.0,3,1.0,,22.0,100000.0,40.0,2,1.0,0
Los Angeles County,2012,6,6,,,1,,,,2.0,5,3.0,3.0,4.0,,,2,,1
Los Angeles County,2015,6,15,,,1,,,,2.0,5,3.0,11.0,12.0,0.0,,1,,1
Los Angeles County,2013,6,13,,,2,,,,1.0,5,2.0,9.0,9.0,,,2,,1
Los Angeles County,2015,6,42,,2.0,2,30.0,1.0,1.0,1.0,1,1.0,,7.0,12000.0,30.0,2,1.0,0
Los Angeles County,2016,6,53,,2.0,2,30.0,1.0,1.0,1.0,1,1.0,,9.0,30000.0,40.0,2,1.0,0
Los Angeles County,2015,6,41,2.0,2.0,2,20.0,,2.0,2.0,5,1.0,,15.0,15000.0,40.0,2,1.0,0
Los Angeles County,2014,6,46,2.0,2.0,2,,,,1.0,1,1.0,,20.0,0.0,,2,6.0,0
Los Angeles County,2015,6,16,2.0,,2,,,,1.0,5,2.0,12.0,12.0,0.0,,2,6.0,0
Los Angeles County,2012,6,19,2.0,,2,,,,1.0,5,2.0,15.0,18.0,0.0,,2,3.0,0
Los Angeles County,2016,6,8,,,2,,,,1.0,5,2.0,5.0,5.0,,,2,,1
Los Angeles County,2016,6,35,2.0,2.0,2,10.0,1.0,1.0,1.0,1,1.0,,14.0,6000.0,40.0,1,1.0,0
Los Angeles County,2015,6,51,,2.0,1,60.0,1.0,1.0,1.0,1,1.0,,21.0,160000.0,40.0,2,1.0,0
Los Angeles County,2012,6,59,,2.0,2,8.0,1.0,1.0,2.0,1,1.0,,19.0,6000.0,12.0,2,1.0,0
Los Angeles County,2013,6,11,,,2,,,,2.0,5,2.0,8.0,8.0,,,2,,0
Los Angeles County,2013,6,69,,1.0,2,,,,1.0,1,1.0,,10.0,0.0,,1,6.0,0
Los Angeles County,2016,6,9,,,1,,,,1.0,5,1.0,,1.0,,,2,,0
Los Angeles County,2014,6,0,,,2,,,,,5,,,,,,2,,0
Los Angeles County,2013,6,62,,2.0,2,,,,2.0,2,1.0,,19.0,0.0,,1,6.0,0
Los Angeles County,2014,6,55,,2.0,2,,,,2.0,1,1.0,,19.0,0.0,,2,6.0,0
Los Angeles County,2016,6,36,,2.0,1,35.0,1.0,1.0,1.0,5,3.0,15.0,21.0,42000.0,40.0,2,1.0,0
Los Angeles County,2015,6,54,,2.0,1,60.0,1.0,1.0,1.0,1,1.0,,15.0,53000.0,40.0,2,1.0,0
Los Angeles County,2012,6,13,,,1,,,,2.0,5,2.0,10.0,11.0,,,2,,1
San Francisco County,2014,6,27,2.0,,2,45.0,,4.0,2.0,5,1.0,,21.0,47000.0,40.0,2,1.0,0
San Francisco County,2016,6,41,2.0,2.0,2,,,,2.0,3,1.0,,21.0,25000.0,50.0,2,3.0,0
San Francisco County,2013,6,35,2.0,2.0,2,25.0,1.0,1.0,2.0,5,1.0,,22.0,0.0,30.0,2,1.0,0
San Francisco County,2016,6,40,2.0,2.0,1,45.0,,2.0,2.0,5,1.0,,20.0,21100.0,40.0,2,1.0,0
San Francisco County,2014,6,58,,2.0,2,10.0,,7.0,1.0,1,1.0,,7.0,35000.0,30.0,1,1.0,0
San Francisco County,2014,6,66,,2.0,1,,,,2.0,1,1.0,,22.0,0.0,,2,6.0,0
San Francisco County,2016,6,30,2.0,2.0,1,40.0,,10.0,2.0,5,1.0,,21.0,100000.0,60.0,2,1.0,0
San Francisco County,2013,6,73,,2.0,2,,,,1.0,2,1.0,,1.0,0.0,,2,6.0,0
San Francisco County,2013,6,51,,2.0,1,,,,2.0,5,2.0,15.0,20.0,0.0,,2,3.0,0
San Francisco County,2015,6,59,,2.0,2,12.0,1.0,1.0,2.0,1,1.0,,19.0,60000.0,50.0,1,1.0,0
San Francisco County,2012,6,43,2.0,2.0,1,10.0,1.0,1.0,2.0,1,1.0,,21.0,90000.0,40.0,2,1.0,0
San Francisco County,2015,6,0,,,1,,,,,5,,,,,,2,,1
San Francisco County,2016,6,13,,,2,,,,2.0,5,3.0,10.0,11.0,,,2,,1
San Francisco County,2013,6,54,,2.0,1,40.0,2.0,1.0,2.0,1,1.0,,21.0,0.0,30.0,2,1.0,0
San Francisco County,2013,6,19,2.0,,1,15.0,,10.0,2.0,5,3.0,15.0,16.0,2000.0,10.0,2,1.0,0
San Francisco County,2012,6,33,2.0,2.0,1,25.0,,2.0,1.0,5,1.0,,22.0,70000.0,45.0,2,1.0,0
San Francisco County,2016,6,36,,2.0,1,,,11.0,2.0,1,1.0,,22.0,50000.0,40.0,2,1.0,0
San Francisco County,2016,6,52,,2.0,1,60.0,1.0,1.0,2.0,5,1.0,,20.0,60000.0,40.0,1,1.0,0
San Francisco County,2012,6,61,,2.0,2,,,,2.0,5,1.0,,21.0,0.0,,2,6.0,0
San Francisco County,2014,6,76,,2.0,1,,,,1.0,1,1.0,,21.0,0.0,,1,6.0,0
San Francisco County,2013,6,37,2.0,2.0,1,,,11.0,2.0,5,1.0,,21.0,110000.0,40.0,2,1.0,0
San Francisco County,2016,6,33,2.0,2.0,1,30.0,,2.0,2.0,1,1.0,,21.0,95000.0,50.0,2,1.0,0
San Francisco County,2015,6,38,2.0,2.0,1,,,,2.0,1,2.0,16.0,22.0,6600.0,8.0,2,2.0,0
San Francisco County,2014,6,13,,,2,,,,1.0,5,2.0,10.0,10.0,,,2,,1
San Francisco County,2014,6,29,,,1,10.0,,8.0,1.0,5,1.0,,21.0,75000.0,50.0,2,1.0,0
San Francisco County,2014,6,35,2.0,2.0,1,20.0,1.0,1.0,1.0,5,1.0,,21.0,125000.0,40.0,2,1.0,0
San Francisco County,2015,6,41,,2.0,1,30.0,1.0,1.0,2.0,3,1.0,,21.0,100000.0,50.0,2,1.0,0
San Francisco County,2014,6,32,,2.0,1,27.0,,2.0,2.0,5,1.0,,22.0,56000.0,40.0,2,1.0,0
San Francisco County,2015,6,33,,2.0,1,25.0,1.0,1.0,2.0,1,1.0,,22.0,11500.0,20.0,2,1.0,0
San Francisco County,2015,6,48,,2.0,1,30.0,,2.0,1.0,5,3.0,15.0,19.0,20000.0,35.0,2,1.0,0
San Francisco County,2016,6,70,,2.0,2,5.0,,10.0,1.0,1,1.0,,22.0,80000.0,40.0,2,1.0,0
San Francisco County,2012,6,51,,2.0,1,30.0,,2.0,1.0,5,1.0,,21.0,35000.0,40.0,2,1.0,0
San Francisco County,2015,6,44,2.0,2.0,1,,,,1.0,1,1.0,,22.0,0.0,,2,6.0,0
San Francisco County,2015,6,67,,2.0,1,10.0,1.0,1.0,2.0,1,1.0,,22.0,0.0,50.0,2,1.0,0
San Francisco County,2016,6,59,,2.0,2,20.0,1.0,1.0,2.0,1,1.0,,22.0,0.0,40.0,2,1.0,0
San Diego County,2012,6,5,,,1,,,,2.0,5,2.0,2.0,3.0,,,2,,1
San Diego County,2014,6,13,,,1,,,,2.0,5,2.0,10.0,11.0,,,2,,1
San Diego County,2014,6,55,,2.0,1,20.0,1.0,1.0,2.0,1,1.0,,21.0,115000.0,45.0,2,1.0,0
San Diego County,2013,6,60,,2.0,2,,,,2.0,1,1.0,,19.0,0.0,,1,6.0,0
San Diego County,2016,6,31,1.0,2.0,1,6.0,1.0,1.0,1.0,1,1.0,,21.0,45000.0,30.0,2,1.0,0
San Diego County,2013,6,37,2.0,2.0,2,,,,1.0,1,1.0,,6.0,0.0,,2,6.0,0
San Diego County,2013,6,44,,2.0,2,,,,2.0,1,1.0,,20.0,0.0,,2,6.0,0
San Diego County,2013,6,37,2.0,2.0,2,30.0,1.0,1.0,2.0,3,1.0,,21.0,0.0,40.0,2,1.0,0
San Diego County,2012,6,68,,2.0,2,,,,2.0,1,1.0,,13.0,0.0,,1,6.0,0
San Diego County,2016,6,6,,,2,,,,1.0,5,2.0,2.0,2.0,,,2,,0
San Diego County,2016,6,10,,,2,,,,1.0,5,2.0,6.0,6.0,,,2,,0
San Diego County,2014,6,51,,2.0,1,25.0,1.0,1.0,2.0,1,1.0,,21.0,170000.0,50.0,2,1.0,0
San Diego County,2013,6,20,,,1,,,,2.0,5,2.0,15.0,18.0,0.0,,2,6.0,0
San Diego County,2012,6,26,2.0,,2,20.0,1.0,1.0,2.0,5,1.0,,18.0,23500.0,40.0,2,1.0,0
San Diego County,2015,6,23,2.0,,2,,,11.0,1.0,5,1.0,,16.0,11300.0,30.0,2,1.0,0
San Diego County,2016,6,12,,,1,,,,2.0,5,2.0,8.0,8.0,,,2,,1
San Diego County,2016,6,59,,2.0,1,30.0,1.0,1.0,2.0,1,1.0,,19.0,60000.0,38.0,2,1.0,0
San Diego County,2015,6,30,2.0,2.0,2,,,,2.0,5,1.0,,16.0,570.0,6.0,2,3.0,0
San Diego County,2014,6,2,,,1,,,,,5,,,,,,2,,1
San Diego County,2013,6,18,,,2,17.0,1.0,1.0,1.0,5,2.0,14.0,14.0,4500.0,13.0,2,1.0,0
San Diego County,2015,6,30,,2.0,1,30.0,1.0,1.0,1.0,1,1.0,,12.0,24000.0,40.0,2,1.0,0
San Diego County,2015,6,49,2.0,2.0,1,25.0,1.0,1.0,1.0,1,1.0,,21.0,100000.0,40.0,2,1.0,0
San Diego County,2013,6,31,,2.0,2,15.0,1.0,1.0,1.0,1,1.0,,16.0,0.0,40.0,2,1.0,0
San Diego County,2016,6,16,,,2,,,,1.0,5,2.0,13.0,14.0,310.0,10.0,2,3.0,1
San Diego County,2014,6,78,,1.0,2,,,,2.0,3,1.0,,16.0,0.0,,1,6.0,0
San Diego County,2016,6,2,,,1,,,,,5,,,,,,2,,1
San Diego County,2012,6,84,,2.0,2,,,,2.0,2,1.0,,16.0,0.0,,1,6.0,0
San Diego County,2013,6,11,,,2,,,,1.0,5,2.0,7.0,8.0,,,2,,1
San Diego County,2016,6,54,,2.0,2,,,,2.0,1,1.0,,21.0,100000.0,25.0,2,6.0,0
San Diego County,2012,6,15,,,2,,,,2.0,5,2.0,12.0,13.0,0.0,,2,,1
San Diego County,2015,6,31,,2.0,2,35.0,1.0,1.0,2.0,5,3.0,16.0,20.0,650.0,20.0,1,1.0,0
San Diego County,2013,6,50,2.0,2.0,2,,,,1.0,1,1.0,,17.0,0.0,8.0,2,6.0,0
San Diego County,2015,6,45,2.0,2.0,1,25.0,1.0,1.0,1.0,1,1.0,,18.0,10000.0,40.0,2,1.0,0
San Diego County,2014,6,28,,,1,,,,1.0,5,1.0,,16.0,33000.0,40.0,2,2.0,0
San Diego County,2016,6,58,,2.0,1,10.0,1.0,1.0,2.0,1,1.0,,21.0,200000.0,40.0,2,1.0,0
Riverside County,2012,6,16,,,1,,,,2.0,5,2.0,12.0,12.0,0.0,,2,6.0,1
Riverside County,2016,6,3,,,2,,,,,5,1.0,,1.0,,,2,,0
Riverside County,2012,6,9,,,2,,,,2.0,5,3.0,6.0,6.0,,,2,,1
Riverside County,2016,6,6,,,2,,,,2.0,5,3.0,2.0,2.0,,,2,,1
Riverside County,2016,6,46,,2.0,2,15.0,1.0,1.0,1.0,1,1.0,,16.0,50000.0,50.0,2,1.0,0
Riverside County,2015,6,54,,2.0,1,60.0,1.0,1.0,2.0,5,1.0,,21.0,90000.0,40.0,1,1.0,0
Riverside County,2015,6,6,,,2,,,,2.0,5,2.0,2.0,3.0,,,2,,1
Riverside County,2013,6,13,,,2,,,,2.0,5,2.0,9.0,9.0,,,2,,1
Riverside County,2013,6,69,,2.0,1,,,,2.0,1,1.0,,22.0,0.0,,2,6.0,0
Riverside County,2014,6,32,2.0,2.0,2,15.0,1.0,1.0,2.0,5,1.0,,16.0,16000.0,30.0,2,1.0,0
Riverside County,2013,6,73,,2.0,2,,,,2.0,2,1.0,,13.0,0.0,,1,6.0,0
Riverside County,2016,6,4,,,1,,,,,5,3.0,1.0,2.0,,,2,,1
Riverside County,2015,6,16,,,1,,,,2.0,5,2.0,12.0,12.0,0.0,,2,6.0,1
Riverside County,2014,6,3,,,1,,,,,5,1.0,,1.0,,,2,,1
Riverside County,2016,6,94,,2.0,1,,,,2.0,2,1.0,,19.0,0.0,,1,6.0,0
Riverside County,2013,6,14,,,1,,,,2.0,5,2.0,11.0,12.0,,,2,,1
Riverside County,2016,6,41,,2.0,2,,,,1.0,5,2.0,15.0,20.0,0.0,,1,6.0,0
Riverside County,2014,6,1,,,1,,,,,5,,,,,,2,,1
Riverside County,2014,6,31,,2.0,1,60.0,,12.0,2.0,1,1.0,,20.0,48500.0,40.0,2,1.0,0
Riverside County,2013,6,33,,2.0,2,60.0,1.0,1.0,2.0,1,1.0,,17.0,22000.0,40.0,2,1.0,0
Riverside County,2016,6,9,,,2,,,,2.0,5,2.0,5.0,6.0,,,2,,1
Riverside County,2013,6,41,,2.0,2,45.0,1.0,1.0,2.0,3,1.0,,17.0,28000.0,40.0,2,1.0,0
Riverside County,2013,6,50,2.0,2.0,2,,,,2.0,1,1.0,,19.0,0.0,,2,3.0,0
Riverside County,2015,6,44,2.0,2.0,1,,,,1.0,1,1.0,,15.0,0.0,,2,6.0,0
Riverside County,2016,6,11,,,1,,,,2.0,5,2.0,8.0,8.0,,,2,,1
Riverside County,2014,6,39,,2.0,1,55.0,1.0,1.0,2.0,1,1.0,,21.0,145000.0,40.0,2,1.0,0
Riverside County,2013,6,65,,2.0,1,,,,2.0,1,1.0,,18.0,0.0,,1,6.0,0
Riverside County,2013,6,23,,,2,,,,1.0,5,1.0,,15.0,0.0,,2,3.0,0
Riverside County,2015,6,28,,,1,4.0,1.0,1.0,2.0,5,1.0,,21.0,10000.0,20.0,2,1.0,0
Riverside County,2016,6,27,2.0,,2,,,,2.0,1,1.0,,20.0,6000.0,40.0,2,3.0,0
Riverside County,2012,6,46,2.0,2.0,1,45.0,1.0,1.0,2.0,3,1.0,,20.0,42000.0,40.0,2,1.0,0
Riverside County,2015,6,61,,2.0,1,90.0,1.0,1.0,1.0,1,1.0,,22.0,75000.0,40.0,2,1.0,0
Riverside County,2014,6,62,,2.0,1,90.0,1.0,1.0,2.0,1,1.0,,21.0,100000.0,40.0,2,1.0,0
Riverside County,2013,6,77,,2.0,2,,,,2.0,1,1.0,,18.0,8500.0,20.0,1,6.0,0
San Diego County,2013,6,44,,2.0,1,,,,2.0,1,1.0,,20.0,0.0,,2,3.0,0
San Diego County,2016,6,76,,2.0,1,,,,2.0,3,1.0,,16.0,0.0,,2,6.0,0
San Diego County,2012,6,5,,,2,,,,2.0,5,1.0,,1.0,,,2,,1
San Diego County,2012,6,64,,2.0,1,,,,2.0,2,1.0,,21.0,0.0,,2,6.0,0
San Diego County,2013,6,33,,2.0,1,,,,1.0,5,1.0,,19.0,2300.0,50.0,2,3.0,0
San Diego County,2016,6,25,2.0,,1,15.0,1.0,1.0,1.0,3,3.0,15.0,19.0,10000.0,40.0,2,1.0,0
San Diego County,2014,6,54,,2.0,2,,,,2.0,1,1.0,,9.0,0.0,,1,6.0,0
San Diego County,2014,6,54,,2.0,1,2.0,,10.0,2.0,1,2.0,15.0,19.0,35000.0,40.0,2,1.0,0
San Diego County,2015,6,56,,2.0,2,8.0,1.0,1.0,1.0,1,1.0,,12.0,60000.0,40.0,2,1.0,0
San Diego County,2016,6,16,,,2,,,,1.0,5,2.0,13.0,14.0,1000.0,32.0,2,3.0,1
San Diego County,2012,6,59,,2.0,2,,,,2.0,4,1.0,,13.0,0.0,,2,3.0,0
San Diego County,2012,6,88,,2.0,2,,,,1.0,2,1.0,,9.0,0.0,,1,6.0,0
San Diego County,2013,6,1,,,1,,,,,5,,,,,,2,,1
San Diego County,2016,6,20,2.0,,1,15.0,1.0,1.0,1.0,5,2.0,15.0,19.0,6000.0,20.0,2,1.0,0
San Diego County,2015,6,38,,2.0,2,20.0,1.0,1.0,1.0,1,1.0,,16.0,36000.0,40.0,2,1.0,0
San Diego County,2015,6,64,,2.0,1,,,,2.0,5,2.0,15.0,19.0,3400.0,20.0,2,6.0,0
San Diego County,2016,6,14,,,1,,,,2.0,5,3.0,10.0,10.0,,,2,,1
San Diego County,2015,6,23,2.0,,2,30.0,1.0,1.0,1.0,1,1.0,,19.0,4300.0,30.0,2,1.0,0
San Diego County,2013,6,15,,,2,,,,1.0,5,2.0,11.0,12.0,0.0,,2,,1
San Diego County,2015,6,7,,,1,,,,2.0,5,3.0,3.0,3.0,,,2,,1
San Diego County,2016,6,47,,2.0,1,40.0,2.0,1.0,1.0,1,1.0,,16.0,50000.0,60.0,2,1.0,0
San Diego County,2016,6,0,,,1,,,,,5,,,,,,2,,0
San Diego County,2014,6,28,,,2,,,,1.0,1,1.0,,19.0,80000.0,40.0,2,3.0,0
San Diego County,2012,6,19,2.0,,2,,,,2.0,5,1.0,,18.0,3600.0,30.0,1,6.0,0
San Diego County,2013,6,29,2.0,,2,,,,1.0,1,1.0,,15.0,0.0,,2,6.0,0
San Diego County,2016,6,68,,2.0,2,,,,2.0,1,1.0,,18.0,0.0,,2,6.0,0
